code,name,ktype,fq,tdate,open,close,high,low,cjl,cje,hsl
"""股票代码""","""股票名称""","""K线类别""","""复权信息，除沪深京A股、B股、港股外，其余复权值默认为前复权""","""交易时间""","""开盘价""","""收盘价""","""最高价""","""最低价""","""成交量""","""成交额""","""换手率"""
300409,道氏技术,101,0,2022-07-15,24.1,23.75,24.65,23.75,160779.0,3.87892992E8,3.43
300410,正业科技,101,0,2022-07-15,8.5,8.31,8.53,8.27,36668.0,3.07457E7,1.0
300411,金盾股份,101,0,2022-07-15,8.62,8.44,8.64,8.35,113771.0,9.6245696E7,6.28
300412,迦南科技,101,0,2022-07-15,6.94,6.57,6.97,6.57,277807.0,1.87108E8,5.88
300413,芒果超媒,101,0,2022-07-15,30.3,29.43,30.3,29.42,137381.0,4.09536E8,1.34
300414,中光防雷,101,0,2022-07-15,8.45,8.27,8.52,8.22,33374.0,2.78413E7,1.08
300415,伊之密,101,0,2022-07-15,17.05,18.23,18.99,16.81,344988.0,6.3359398E8,8.25
300416,苏试试验,101,0,2022-07-15,23.29,22.89,23.6,22.83,23554.0,5.43819E7,0.64
300417,南华仪器,101,0,2022-07-15,10.18,10.0,10.46,10.0,15798.0,1.59831E7,1.91
300418,昆仑万维,101,0,2022-07-15,14.56,13.91,14.59,13.85,213235.0,2.99851008E8,1.95
300419,浩丰科技,101,0,2022-07-15,5.21,5.05,5.25,5.05,53604.0,2.73621E7,1.46
300420,五洋停车,101,0,2022-07-15,2.91,2.89,2.95,2.84,223192.0,6.4643E7,2.1
300421,力星股份,101,0,2022-07-15,12.93,12.99,13.65,12.72,177974.0,2.3436E8,9.35
300422,博世科,101,0,2022-07-15,6.08,5.78,6.08,5.78,66372.0,3.88662E7,1.73
300423,昇辉科技,101,0,2022-07-15,11.27,11.12,11.62,11.05,93488.0,1.05426E8,2.96
300424,航新科技,101,0,2022-07-15,11.44,11.06,11.57,11.0,28399.0,3.19235E7,1.35
300425,中建环能,101,0,2022-07-15,4.94,5.01,5.11,4.87,132625.0,6.6369E7,1.97
300426,唐德影视,101,0,2022-07-15,7.4,7.25,7.43,7.15,19000.0,1.38234E7,0.48
300427,红相股份,101,0,2022-07-15,15.65,15.93,16.32,15.64,94104.0,1.50899008E8,2.93
300428,立中集团,101,0,2022-07-15,34.83,41.82,41.82,34.83,250407.0,9.88776E8,5.4
300429,强力新材,101,0,2022-07-15,8.86,8.65,8.93,8.64,29856.0,2.62064E7,0.79
300430,诚益通,101,0,2022-07-15,10.39,10.17,10.39,10.16,25871.0,2.66127E7,1.01
300432,富临精工,101,0,2022-07-15,21.03,21.02,22.01,21.01,476600.0,1.02260998E9,4.34
300433,蓝思科技,101,0,2022-07-15,10.86,10.68,11.05,10.63,449435.0,4.8596E8,0.91
300434,金石亚药,101,0,2022-07-15,9.5,9.33,9.54,9.24,17732.0,1.66208E7,0.54
300435,中泰股份,101,0,2022-07-15,16.5,15.98,16.68,15.96,95644.0,1.55331008E8,3.08
300436,广生堂,101,0,2022-07-15,33.9,37.99,39.09,33.22,112306.0,4.13537984E8,8.43
300437,清水源,101,0,2022-07-15,23.69,23.99,24.8,23.4,174408.0,4.21004992E8,9.81
300438,鹏辉能源,101,0,2022-07-15,80.0,81.78,84.33,80.0,125203.0,1.02892E9,3.59
300439,美康生物,101,0,2022-07-15,11.89,11.63,11.89,11.54,57834.0,6.76356E7,2.09
300440,运达科技,101,0,2022-07-15,7.0,6.85,7.07,6.84,58954.0,4.0696E7,1.33
300441,鲍斯股份,101,0,2022-07-15,6.51,6.38,6.55,6.37,42383.0,2.73361E7,0.67
300442,普丽盛,101,0,2022-07-15,47.61,46.75,48.24,46.5,5080.0,2.3973E7,0.51
300443,金雷股份,101,0,2022-07-15,54.99,56.95,60.5,54.66,126382.0,7.2786803E8,6.86
300444,双杰电气,101,0,2022-07-15,5.96,5.63,5.96,5.61,311007.0,1.78236992E8,6.32
300445,康斯特,101,0,2022-07-15,11.52,11.49,11.67,11.35,8401.0,9692310.0,0.62
300446,乐凯新材,101,0,2022-07-15,11.41,11.21,11.5,11.18,18842.0,2.12656E7,0.96
300447,全信股份,101,0,2022-07-15,19.89,19.75,20.17,19.56,32728.0,6.49082E7,1.64
300448,浩云科技,101,0,2022-07-15,4.97,4.76,4.99,4.75,63582.0,3.07566E7,1.31
300449,汉邦高科,101,0,2022-07-15,5.17,5.02,5.18,4.99,67439.0,3.40432E7,2.55
300450,先导智能,101,0,2022-07-15,62.51,62.27,64.66,62.19,130740.0,8.30864E8,0.9
300451,创业慧康,101,0,2022-07-15,6.65,6.49,6.7,6.46,126500.0,8.29638E7,0.94
300452,山河药辅,101,0,2022-07-15,13.32,13.37,13.86,13.11,115808.0,1.55183008E8,6.23
300453,三鑫医疗,101,0,2022-07-15,9.87,9.6,9.91,9.55,31363.0,3.0265E7,1.15
300454,深信服,101,0,2022-07-15,92.45,91.06,92.85,90.1,20839.0,1.907E8,0.77
300455,康拓红外,101,0,2022-07-15,8.26,8.05,8.3,8.02,40899.0,3.32579E7,0.74
300456,赛微电子,101,0,2022-07-15,15.7,15.55,16.08,15.22,137598.0,2.16120992E8,2.38
300457,赢合科技,101,0,2022-07-15,28.54,28.05,28.92,28.02,79583.0,2.26076992E8,1.43
300458,全志科技,101,0,2022-07-15,26.81,26.01,27.29,26.01,279597.0,7.4472998E8,5.51
300459,汤姆猫,101,0,2022-07-15,3.44,3.36,3.45,3.35,568004.0,1.9244E8,1.93
300460,惠伦晶体,101,0,2022-07-15,11.12,11.08,11.3,10.9,53153.0,5.90672E7,1.91
300461,田中精机,101,0,2022-07-15,15.13,14.73,15.26,14.73,8156.0,1.21185E7,1.17
300462,华铭智能,101,0,2022-07-15,9.75,9.48,9.84,9.45,22873.0,2.19459E7,1.68
300463,迈克生物,101,0,2022-07-15,20.22,19.8,20.41,19.75,103385.0,2.07084992E8,2.57
300464,星徽股份,101,0,2022-07-15,6.76,6.36,6.79,6.36,75713.0,4.92875E7,2.43
300465,高伟达,101,0,2022-07-15,7.85,7.67,7.88,7.65,69821.0,5.39718E7,1.56
300466,赛摩智能,101,0,2022-07-15,5.6,5.42,5.63,5.42,73902.0,4.06735E7,1.76
300467,迅游科技,101,0,2022-07-15,10.77,10.34,10.77,10.31,43363.0,4.52562E7,2.87
300468,四方精创,101,0,2022-07-15,10.09,9.82,10.09,9.82,105641.0,1.05086E8,2.14
300469,信息发展,101,0,2022-07-15,13.95,13.43,13.95,13.4,20110.0,2.71824E7,1.09
